Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
122,CA-2015-000122,26/10/2015,30/10/2015,Standard Class,C-00203,Angel Whelply,Home Office,United States,Richmond,Virginia,10583,East,P-ART-054,Office Supplies,Art,Fiskars Scissors,322.2,4,0.0,40.93
123,CA-2015-000123,13/06/2015,19/06/2015,Standard Class,C-00202,Andy Reiter,Home Office,United States,Cincinnati,Ohio,74157,East,P-BIN-069,Office Supplies,Binders,Cardinal Easy-Open Binder,318.72,3,0.7,-380.36
124,CA-2014-000124,06/05/2014,11/05/2014,Standard Class,C-00723,Adrian Barton,Home Office,United States,Kansas City,Missouri,98094,Central,P-BOO-003,Furniture,Bookcases,Lorell Vertical 5-Shelf,1985.73,3,0.3,-1239.57
125,CA-2015-000125,27/03/2015,31/03/2015,Standard Class,C-00434,Anthony OBrien,Home Office,United States,Salt Lake City,Utah,82733,West,P-ENV-073,Office Supplies,Envelopes,Staples Mailing Envelopes,872.2,10,0.0,68.43
126,CA-2017-000126,06/07/2017,10/07/2017,Standard Class,C-00200,Andrew Gjertsen,Home Office,United States,Saint Louis,Missouri,63626,Central,P-LAB-098,Office Supplies,Labels,Avery File Folder Labels,128.16,2,0.2,-21.24
127,CA-2016-000127,18/05/2016,20/05/2016,First Class,C-00551,Alex Avila,Corporate,United States,Tucson,Arizona,84140,West,P-BOO-008,Furniture,Bookcases,Sauder 5-Shelf Bookcase,4177.5,6,0.0,-358.12
128,CA-2017-000128,09/01/2017,13/01/2017,Standard Class,C-00452,Adam Hart,Corporate,United States,Virginia Beach,Virginia,95678,East,P-FAS-084,Office Supplies,Fasteners,Acco Push Pins,315.14,14,0.0,39.9
129,CA-2016-000129,27/11/2016,01/12/2016,Standard Class,C-00243,Amy Zwaska,Corporate,United States,Provo,Utah,89988,West,P-SUP-127,Office Supplies,Supplies,Dixon Ticonderoga Pencil Sharpener,473.24,4,0.0,-3.79
130,CA-2017-000130,29/08/2017,31/08/2017,Second Class,C-00173,Bill Eplett,Consumer,United States,Savannah,Georgia,47923,East,P-CHA-020,Furniture,Chairs,Safco Executive Chair,1635.24,6,0.0,31.34
131,CA-2017-000131,25/11/2017,27/11/2017,First Class,C-00061,Amy Cox,Home Office,United States,Louisville,Kentucky,27392,South,P-BOO-004,Furniture,Bookcases,Bush Somerset Bookcase,2553.6,4,0.3,-1262.6
132,CA-2015-000132,12/12/2015,19/12/2015,Standard Class,C-00385,Anna Andreadi,Consumer,United States,Atlanta,Georgia,62802,East,P-PAP-109,Office Supplies,Paper,Hammermill Premium Copy Paper,68.82,1,0.0,18.84
133,CA-2015-000133,07/07/2015,13/07/2015,Standard Class,C-00751,Arthur Wiediger,Consumer,United States,Reno,Nevada,18300,West,P-STO-119,Office Supplies,Storage,Advantus Super Stacker Drawer,666.1,2,0.0,53.69
134,CA-2014-000134,15/11/2014,20/11/2014,Standard Class,C-00580,Brad Thomas,Corporate,United States,Lexington,Kentucky,99463,South,P-ART-051,Office Supplies,Art,Fiskars Scissors,45.8,1,0.0,6.31
135,CA-2016-000135,12/04/2016,16/04/2016,Second Class,C-00208,Anthony Johnson,Consumer,United States,Fayetteville,Arkansas,30837,South,P-SUP-125,Office Supplies,Supplies,Dixon Ticonderoga Pencil Sharpener,124.35,3,0.8,-185.01
136,CA-2016-000136,08/03/2016,15/03/2016,Standard Class,C-00774,Alejandro Ballard,Corporate,United States,Salt Lake City,Utah,22475,West,P-CHA-011,Furniture,Chairs,Global Upholstery Side Chair,465.95,5,0.0,1.51
137,CA-2017-000137,11/02/2017,17/02/2017,Standard Class,C-00433,Anthony Johnson,Consumer,United States,Minneapolis,Minnesota,40008,Central,P-BOO-007,Furniture,Bookcases,Sauder 5-Shelf Bookcase,1505.04,6,0.0,-121.72
138,CA-2014-000138,15/10/2014,20/10/2014,Standard Class,C-00137,Adam Hart,Consumer,United States,Wichita,Kansas,18966,Central,P-TAB-039,Furniture,Tables,Harbour Creations 66,1330.54,1,0.7,-1721.12
139,CA-2015-000139,26/07/2015,01/08/2015,Standard Class,C-00454,Aimee Bixby,Consumer,United States,Birmingham,Alabama,28351,South,P-FUR-022,Furniture,Furnishings,Artistic Wire Pencil Cup,522.8,2,0.0,58.93
140,CA-2016-000140,24/08/2016,28/08/2016,Standard Class,C-00739,Andrew Allen,Consumer,United States,Miami,Florida,96298,East,P-STO-115,Office Supplies,Storage,Rubbermaid CloseUp,1894.08,6,0.3,-993.42
141,CA-2017-000141,28/03/2017,30/03/2017,First Class,C-00116,Anna Gayman,Home Office,United States,Salt Lake City,Utah,79243,West,P-PAP-101,Office Supplies,Paper,Avery Multipurpose Copy Paper,381.3,5,0.0,82.01
142,CA-2014-000142,26/02/2014,04/03/2014,Standard Class,C-00789,Ann Chong,Corporate,United States,Denver,Colorado,11807,West,P-PAP-105,Office Supplies,Paper,Xerox 1967,382.71,3,0.0,101.82
143,CA-2014-000143,26/12/2014,01/01/2015,Standard Class,C-00719,Bruce Sherwood,Consumer,United States,Atlanta,Georgia,46368,East,P-ENV-072,Office Supplies,Envelopes,Staples Mailing Envelopes,168.48,4,0.0,20.35
144,CA-2014-000144,15/07/2014,17/07/2014,Second Class,C-00698,Angel Whelply,Home Office,United States,Grand Rapids,Michigan,41278,Central,P-SUP-121,Office Supplies,Supplies,Dixon Ticonderoga Pencil Sharpener,412.62,6,0.0,-33.5
145,CA-2017-000145,26/08/2017,28/08/2017,First Class,C-00123,Barbara Frey,Corporate,United States,Spokane,Washington,11487,West,P-BOO-003,Furniture,Bookcases,O`Sullivan 5-Shelf,283.66,1,0.0,-16.88
146,CA-2016-000146,19/05/2016,22/05/2016,Second Class,C-00276,Alan Haines,Consumer,United States,Houston,Texas,53910,Central,P-CHA-017,Furniture,Chairs,Safco Executive Chair,1452.76,2,0.0,210.48
147,CA-2017-000147,17/04/2017,21/04/2017,Standard Class,C-00581,Brenda Bowman,Consumer,United States,Tacoma,Washington,23487,West,P-FAS-090,Office Supplies,Fasteners,Acme Staple Remover,38.94,3,0.0,3.43
148,CA-2015-000148,24/07/2015,28/07/2015,Standard Class,C-00154,Andrew Allen,Consumer,United States,Phoenix,Arizona,82465,West,P-ENV-077,Office Supplies,Envelopes,Poly String-Tie Envelopes,59.3,1,0.0,8.65
149,CA-2017-000149,25/11/2017,27/11/2017,First Class,C-00054,Alejandro Ballard,Home Office,United States,Scottsdale,Arizona,16019,West,P-BIN-067,Office Supplies,Binders,GBC Binding Machine,80.49,3,0.2,-19.18
150,CA-2017-000150,24/11/2017,25/11/2017,First Class,C-00578,Bill Eplett,Consumer,United States,Wichita,Kansas,70807,Central,P-BOO-006,Furniture,Bookcases,O`Sullivan 5-Shelf,2390.58,9,0.5,-2144.52
151,CA-2015-000151,10/10/2015,15/10/2015,Standard Class,C-00355,Brad Thomas,Home Office,United States,Wichita,Kansas,53911,Central,P-BIN-061,Office Supplies,Binders,Cardinal Easy-Open Binder,1391.72,11,0.0,86.76
152,CA-2017-000152,24/06/2017,28/06/2017,Standard Class,C-00146,Alex Avila,Consumer,United States,Houston,Texas,40339,Central,P-ACC-139,Technology,Accessories,Kensington USB/PS2 Keyb,1030.64,4,0.0,282.31
153,CA-2017-000153,13/12/2017,17/12/2017,Second Class,C-00607,Andy Reiter,Consumer,United States,Virginia Beach,Virginia,41034,East,P-PAP-105,Office Supplies,Paper,Avery Multipurpose Copy Paper,205.86,3,0.0,39.5
154,CA-2014-000154,14/07/2014,20/07/2014,Standard Class,C-00208,Anthony Johnson,Consumer,United States,Scottsdale,Arizona,24283,West,P-LAB-093,Office Supplies,Labels,Avery Address Labels,154.48,2,0.0,28.18
155,CA-2017-000155,27/01/2017,28/01/2017,First Class,C-00272,Adam Hart,Consumer,United States,Birmingham,Alabama,99922,South,P-MAC-155,Technology,Machines,Lexmark MX611dhe,1093.88,2,0.0,-28.33
156,CA-2017-000156,18/08/2017,25/08/2017,Standard Class,C-00526,Arthur Wiediger,Corporate,United States,Eugene,Oregon,32789,West,P-PAP-101,Office Supplies,Paper,Avery Multipurpose Copy Paper,149.22,6,0.1,10.63
157,CA-2016-000157,27/04/2016,01/05/2016,Standard Class,C-00800,Benjamin Farhat,Home Office,United States,Little Rock,Arkansas,62505,South,P-ENV-076,Office Supplies,Envelopes,Poly String-Tie Envelopes,118.95,5,0.0,21.11
158,CA-2014-000158,14/12/2014,16/12/2014,First Class,C-00095,Alan Barnes,Consumer,United States,Lexington,Kentucky,26059,South,P-BIN-061,Office Supplies,Binders,Ibico Presentation Ring Binder,448.02,3,0.0,28.15
159,CA-2014-000159,08/09/2014,11/09/2014,Second Class,C-00363,Adrian Barton,Corporate,United States,Tacoma,Washington,46681,West,P-PHO-168,Technology,Phones,Samsung Galaxy S6,3366.48,4,0.2,-604.14
160,CA-2017-000160,01/08/2017,01/08/2017,Same Day,C-00393,Barbara Frey,Consumer,United States,Spokane,Washington,78919,West,P-ART-054,Office Supplies,Art,Sanford Liquid Highlighter,297.18,6,0.0,38.13
161,CA-2016-000161,26/01/2016,28/01/2016,Second Class,C-00580,Brad Thomas,Corporate,United States,Richmond,Virginia,33568,East,P-ACC-131,Technology,Accessories,Kensington USB/PS2 Keyb,1218.72,3,0.0,189.04
162,CA-2016-000162,24/11/2016,29/11/2016,Standard Class,C-00599,Allen Armold,Consumer,United States,Little Rock,Arkansas,42487,South,P-STO-114,Office Supplies,Storage,Advantus Super Stacker Drawer,3048.76,13,0.0,200.55
163,CA-2017-000163,19/06/2017,24/06/2017,Standard Class,C-00178,Brian Moss,Consumer,United States,Colorado Springs,Colorado,57026,West,P-PAP-110,Office Supplies,Paper,Xerox 1967,1008.96,6,0.0,216.4
164,CA-2016-000164,16/01/2016,21/01/2016,Standard Class,C-00556,Amy Cox,Corporate,United States,Las Vegas,Nevada,21830,West,P-SUP-121,Office Supplies,Supplies,Dixon Ticonderoga Pencil Sharpener,326.44,2,0.3,-178.48
165,CA-2017-000165,22/06/2017,26/06/2017,Standard Class,C-00061,Amy Cox,Home Office,United States,Denver,Colorado,24538,West,P-ART-059,Office Supplies,Art,Dixon Ticonderoga Pencils,71.3,2,0.0,10.13
166,CA-2017-000166,29/09/2017,01/10/2017,First Class,C-00750,Arthur Prichep,Consumer,United States,Lexington,Kentucky,95089,South,P-SUP-126,Office Supplies,Supplies,Dixon Ticonderoga Pencil Sharpener,209.68,4,0.2,-87.73
167,CA-2017-000167,19/11/2017,25/11/2017,Standard Class,C-00752,Ashley Common,Home Office,United States,Chicago,Illinois,10235,Central,P-PHO-170,Technology,Phones,Cisco SPA 501G,20288.95,11,0.0,2606.99
168,CA-2015-000168,21/05/2015,22/05/2015,First Class,C-00580,Brad Thomas,Corporate,United States,Las Vegas,Nevada,53406,West,P-SUP-122,Office Supplies,Supplies,Dixon Ticonderoga Pencil Sharpener,830.6,5,0.0,-65.47
169,CA-2015-000169,01/02/2015,08/02/2015,Standard Class,C-00344,Anthony OBrien,Consumer,United States,Columbus,Ohio,42707,East,P-ART-052,Office Supplies,Art,Dixon Ticonderoga Pencils,814.66,11,0.0,148.36
170,CA-2014-000170,28/02/2014,04/03/2014,Standard Class,C-00505,Alejandro Grove,Consumer,United States,Baton Rouge,Louisiana,23294,South,P-SUP-128,Office Supplies,Supplies,Dixon Ticonderoga Pencil Sharpener,705.6,10,0.2,-287.59
171,CA-2017-000171,21/07/2017,28/07/2017,Standard Class,C-00385,Anna Andreadi,Consumer,United States,Los Angeles,California,54295,West,P-CHA-020,Furniture,Chairs,Bretford Rectangular Table,303.09,1,0.2,-87.75
172,CA-2015-000172,19/01/2015,26/01/2015,Standard Class,C-00420,Alyssa Tate,Consumer,United States,Overland Park,Kansas,96585,Central,P-ACC-135,Technology,Accessories,Kensington USB/PS2 Keyb,170.52,2,0.0,37.04
173,CA-2014-000173,10/03/2014,10/03/2014,Same Day,C-00302,Ashley Common,Corporate,United States,Knoxville,Tennessee,72957,South,P-ART-054,Office Supplies,Art,Fiskars Scissors,169.7,2,0.0,18.74
174,CA-2015-000174,12/11/2015,16/11/2015,Standard Class,C-00501,Alan Haines,Corporate,United States,New Orleans,Louisiana,94130,South,P-BOO-009,Furniture,Bookcases,O`Sullivan 5-Shelf,1168.89,3,0.2,-439.32
175,CA-2016-000175,14/11/2016,14/11/2016,Same Day,C-00578,Bill Eplett,Consumer,United States,Scottsdale,Arizona,97486,West,P-MAC-152,Technology,Machines,Canon imageCLASS,19688.55,7,0.0,770.97
176,CA-2015-000176,28/06/2015,02/07/2015,Second Class,C-00429,Ann Chong,Corporate,United States,Memphis,Tennessee,85066,South,P-MAC-154,Technology,Machines,Sharp MX-M264N,8696.94,3,0.0,221.57
177,CA-2017-000177,14/03/2017,21/03/2017,Standard Class,C-00636,Alan Haines,Consumer,United States,Tucson,Arizona,32659,West,P-MAC-153,Technology,Machines,Canon imageCLASS,7625.8,7,0.6,-7271.26
178,CA-2016-000178,17/11/2016,21/11/2016,Standard Class,C-00265,Brad Thomas,Home Office,United States,Salt Lake City,Utah,21406,West,P-ENV-077,Office Supplies,Envelopes,Staples Mailing Envelopes,318.88,4,0.0,61.42
179,CA-2017-000179,30/12/2017,03/01/2018,Standard Class,C-00430,Anna Andreadi,Corporate,United States,Seattle,Washington,84264,West,P-ART-060,Office Supplies,Art,Sanford Liquid Highlighter,554.54,7,0.0,93.27
180,CA-2014-000180,05/05/2014,09/05/2014,Second Class,C-00421,Amy Cox,Consumer,United States,Provo,Utah,84976,West,P-SUP-130,Office Supplies,Supplies,Hoover Commercial ShieldGuard Vacuum,141.8,1,0.0,-11.04
181,CA-2015-000181,10/11/2015,17/11/2015,Standard Class,C-00340,Anna Andreadi,Consumer,United States,San Antonio,Texas,45203,Central,P-SUP-126,Office Supplies,Supplies,Dixon Ticonderoga Pencil Sharpener,865.3,5,0.0,-50.16
182,CA-2016-000182,15/02/2016,22/02/2016,Standard Class,C-00234,Alejandro Ballard,Corporate,United States,Provo,Utah,52056,West,P-LAB-095,Office Supplies,Labels,Avery File Folder Labels,358.74,6,0.0,64.45
183,CA-2014-000183,29/11/2014,04/12/2014,Standard Class,C-00058,Alex Ruiz,Corporate,United States,Philadelphia,Pennsylvania,50779,East,P-ENV-079,Office Supplies,Envelopes,Staples Mailing Envelopes,163.17,7,0.0,22.46
184,CA-2017-000184,21/08/2017,22/08/2017,First Class,C-00256,Arthur Wiediger,Home Office,United States,San Diego,California,36097,West,P-FUR-025,Furniture,Furnishings,Belkin F8E206,313.08,3,0.0,41.37
185,CA-2015-000185,06/06/2015,07/06/2015,First Class,C-00486,Beth Thompson,Home Office,United States,Cleveland,Ohio,31432,East,P-FUR-025,Furniture,Furnishings,Eldon Expressions Desk,1721.35,5,0.0,214.4
186,CA-2017-000186,20/09/2017,21/09/2017,First Class,C-00276,Alan Haines,Consumer,United States,Kansas City,Missouri,99417,Central,P-CHA-011,Furniture,Chairs,Bretford Rectangular Table,2630.34,6,0.0,326.99
187,CA-2015-000187,17/05/2015,19/05/2015,First Class,C-00727,Alan Hwang,Corporate,United States,Saint Paul,Minnesota,55706,Central,P-CHA-018,Furniture,Chairs,Safco Executive Chair,909.97,1,0.0,47.93
188,CA-2014-000188,09/02/2014,12/02/2014,Second Class,C-00384,Ann Chong,Consumer,United States,Greensboro,North Carolina,47051,East,P-ACC-135,Technology,Accessories,Plantronics Voyager,689.8,5,0.0,129.79
189,CA-2016-000189,24/10/2016,31/10/2016,Standard Class,C-00306,Beth Thompson,Consumer,United States,Denver,Colorado,17441,West,P-STO-120,Office Supplies,Storage,Advantus Super Stacker Drawer,798.02,2,0.0,100.69
190,CA-2016-000190,30/11/2016,30/11/2016,Same Day,C-00398,Bill Eplett,Corporate,United States,Kansas City,Missouri,54979,Central,P-MAC-154,Technology,Machines,Lexmark MX611dhe,18100.88,7,0.0,559.4
191,CA-2017-000191,21/12/2017,27/12/2017,Standard Class,C-00572,Ashley Common,Consumer,United States,Sacramento,California,26769,West,P-PHO-165,Technology,Phones,Samsung Galaxy S6,3289.72,7,0.0,570.54
192,CA-2014-000192,19/09/2014,19/09/2014,Same Day,C-00340,Anna Andreadi,Consumer,United States,Raleigh,North Carolina,70786,East,P-CHA-012,Furniture,Chairs,Bretford Rectangular Table,750.55,1,0.7,-852.32
193,CA-2015-000193,29/12/2015,31/12/2015,First Class,C-00391,Arthur Wiediger,Home Office,United States,Virginia Beach,Virginia,29762,East,P-SUP-123,Office Supplies,Supplies,Dixon Ticonderoga Pencil Sharpener,260.47,7,0.1,-75.92
194,CA-2016-000194,25/04/2016,30/04/2016,Standard Class,C-00500,Alan Barnes,Consumer,United States,Pittsburgh,Pennsylvania,93165,East,P-MAC-151,Technology,Machines,Canon imageCLASS,14993.58,6,0.6,-14501.77
195,CA-2014-000195,12/03/2014,12/03/2014,Same Day,C-00445,Brad Thomas,Home Office,United States,Saint Paul,Minnesota,72573,Central,P-FUR-027,Furniture,Furnishings,Eldon Expressions Desk,1220.68,4,0.1,-112.42
196,CA-2015-000196,06/09/2015,10/09/2015,Standard Class,C-00642,Alex Grayson,Corporate,United States,Springfield,Illinois,50906,Central,P-ENV-073,Office Supplies,Envelopes,Poly String-Tie Envelopes,66.66,2,0.0,9.99
197,CA-2017-000197,30/03/2017,01/04/2017,First Class,C-00611,Anna Gayman,Corporate,United States,Virginia Beach,Virginia,54922,East,P-CHA-018,Furniture,Chairs,Safco Executive Chair,214.32,2,0.0,25.9
198,CA-2015-000198,25/09/2015,29/09/2015,Standard Class,C-00217,Bill Donatelli,Corporate,United States,Kansas City,Missouri,26143,Central,P-LAB-096,Office Supplies,Labels,Avery Address Labels,48.33,1,0.0,10.19
199,CA-2016-000199,05/07/2016,09/07/2016,Standard Class,C-00021,Andrew Roberts,Corporate,United States,Sacramento,California,68237,West,P-PHO-167,Technology,Phones,Apple iPhone 6,3116.0,5,0.0,443.02
200,CA-2017-000200,04/03/2017,06/03/2017,First Class,C-00277,Alan Hwang,Consumer,United States,Wichita,Kansas,64896,Central,P-COP-142,Technology,Copiers,Oki B840 Mono Printer,2864.58,2,0.0,963.17
201,CA-2016-000201,23/12/2016,23/12/2016,Same Day,C-00536,Brenda Bowman,Corporate,United States,Baton Rouge,Louisiana,48712,South,P-APP-043,Office Supplies,Appliances,Fellowes PB500 Binding Machine,163.67,1,0.1,-6.09
202,CA-2017-000202,15/09/2017,15/09/2017,Same Day,C-00588,Adrian Barton,Corporate,United States,Chicago,Illinois,77070,Central,P-PHO-162,Technology,Phones,Apple iPhone 6,550.33,1,0.0,131.72
203,CA-2017-000203,01/12/2017,02/12/2017,First Class,C-00041,Brenda Bowman,Corporate,United States,Baton Rouge,Louisiana,65836,South,P-CHA-012,Furniture,Chairs,HON 5400 Task Chair,4373.6,8,0.0,389.01
204,CA-2016-000204,09/12/2016,11/12/2016,First Class,C-00275,Alan Barnes,Consumer,United States,Montgomery,Alabama,54921,South,P-FAS-083,Office Supplies,Fasteners,OIC Binder Clips,201.0,5,0.0,28.58
205,CA-2017-000205,19/08/2017,21/08/2017,Second Class,C-00116,Anna Gayman,Home Office,United States,Salt Lake City,Utah,30892,West,P-PAP-102,Office Supplies,Paper,Avery Multipurpose Copy Paper,745.26,6,0.0,136.18
206,CA-2017-000206,03/07/2017,09/07/2017,Standard Class,C-00701,Anna Gayman,Corporate,United States,Nashville,Tennessee,73318,South,P-PAP-108,Office Supplies,Paper,Xerox 1967,51.87,7,0.0,14.23
207,CA-2016-000207,16/10/2016,23/10/2016,Standard Class,C-00762,Brendan Dodson,Corporate,United States,Charlotte,North Carolina,97797,East,P-LAB-096,Office Supplies,Labels,Avery Address Labels,95.2,7,0.0,16.71
208,CA-2017-000208,16/02/2017,22/02/2017,Standard Class,C-00628,Brian Moss,Consumer,United States,Salt Lake City,Utah,76265,West,P-PAP-108,Office Supplies,Paper,Avery Multipurpose Copy Paper,194.18,1,0.0,46.42
209,CA-2017-000209,28/07/2017,03/08/2017,Standard Class,C-00659,Anthony OBrien,Consumer,United States,Orlando,Florida,20332,East,P-ART-058,Office Supplies,Art,Dixon Ticonderoga Pencils,43.53,3,0.0,4.95
210,CA-2017-000210,21/12/2017,26/12/2017,Standard Class,C-00106,Amy Cox,Corporate,United States,Rochester,New York,81971,East,P-BIN-061,Office Supplies,Binders,GBC Binding Machine,590.16,3,0.1,-102.81
211,CA-2014-000211,08/10/2014,14/10/2014,Standard Class,C-00229,Aimee Bixby,Consumer,United States,Baton Rouge,Louisiana,96136,South,P-LAB-096,Office Supplies,Labels,Avery File Folder Labels,734.03,11,0.0,75.97
212,CA-2017-000212,14/10/2017,19/10/2017,Standard Class,C-00535,Brad Thomas,Corporate,United States,New York City,New York,31516,East,P-ACC-138,Technology,Accessories,Logitech Wireless Mouse,917.1,9,0.0,178.38
213,CA-2017-000213,19/11/2017,26/11/2017,Standard Class,C-00469,Andrew Allen,Corporate,United States,Fayetteville,Arkansas,24125,South,P-STO-117,Office Supplies,Storage,Rubbermaid CloseUp,753.52,4,0.0,82.64
214,CA-2017-000214,30/11/2017,05/12/2017,Standard Class,C-00511,Amy Cox,Consumer,United States,Salt Lake City,Utah,82512,West,P-ENV-077,Office Supplies,Envelopes,Staples Mailing Envelopes,74.4,1,0.0,15.55
215,CA-2017-000215,09/11/2017,15/11/2017,Standard Class,C-00615,Arthur Prichep,Corporate,United States,Cincinnati,Ohio,60418,East,P-MAC-157,Technology,Machines,Lexmark MX611dhe,14566.23,3,0.3,-7180.34
216,CA-2017-000216,07/08/2017,13/08/2017,Standard Class,C-00617,Ashley Common,Corporate,United States,Overland Park,Kansas,81802,Central,P-ACC-136,Technology,Accessories,Plantronics Voyager,3117.96,9,0.8,-3963.83
217,CA-2016-000217,23/12/2016,29/12/2016,Standard Class,C-00666,Beth Thompson,Corporate,United States,Fayetteville,Arkansas,25126,South,P-PHO-166,Technology,Phones,Cisco SPA 501G,5275.89,3,0.1,167.87
218,CA-2017-000218,10/03/2017,12/03/2017,Second Class,C-00026,Anna Gayman,Consumer,United States,Rochester,New York,17419,East,P-BIN-064,Office Supplies,Binders,Ibico Presentation Ring Binder,1259.9,5,0.5,-1113.62
219,CA-2017-000219,08/09/2017,14/09/2017,Standard Class,C-00034,Barry Weirich,Home Office,United States,Virginia Beach,Virginia,90754,East,P-PHO-169,Technology,Phones,Samsung Galaxy S6,1395.08,1,0.0,294.4
